PassengerId,Survived,Probability
1262,0,0.20631168250068938
1263,1,0.9795083762476623
1264,0,0.05473884827261138
1265,0,0.11463361857558765
1266,1,0.9959328535370854
1267,1,0.9800228926435678
1268,0,0.0927576036891896
1269,0,0.11463361857558765
1270,0,0.1527700301258268
1271,0,0.19214651233502497
1272,0,0.11084911927882676
1273,0,0.12197530927530899
1274,0,0.4974099697781555
1275,1,0.7317060611442217
1276,0,0.11463361857558765
1277,1,0.9818201998018142
1278,0,0.12244363727445523
1279,0,0.11463361857558765
1280,0,0.11084911927882676
1281,0,0.09142677850331107
1282,0,0.3087020091818799
1283,1,0.9730097383308263
1284,0,0.12313798886561889
1285,0,0.11994952850724687
1286,0,0.10960618181876168
1287,1,0.9814404927154056
1288,0,0.06170590079415488
1289,1,0.994156803460088
1290,0,0.12244363727445523
1291,0,0.10015575325588083
1292,1,0.9838340823473682
1293,0,0.12338147882123966
1294,1,0.9813259042699185
1295,0,0.061887670361902035
1296,0,0.35597127477539
1297,1,0.7183703457499144
1298,0,0.20631168250068938
1299,0,0.17097475216076374
1300,1,0.8163748863167019
1301,0,0.428707727806937
1302,1,0.6630108808965951
1303,1,0.9750909165829228
1304,0,0.4014607868497907
1305,0,0.09590558097317153
1306,1,0.9777437057989284
1307,0,0.06811547934072146
1308,0,0.09590558097317153
1309,0,0.20427386116381974
